id,user_id,device_type,device_id,device_token,status,created_at,modify_at
348,39001,Apple,45E178D0-C2B3-4CBD-8FF9-0C6AD520B93A,de2yEJHD5UH-uAvPc-uxU9:APA91bESQKFSj6qalMECB9LCjHWy98wFeMh-tEHIYeFA17jqHpRQRF17iMkkwrFvqMyTdxbZBJkN885duDX6smvXt1ZGsEiqw1QMPSCGVyBNWaex49F5poI,1,2026-07-04 15:42:10,2026-07-04 15:42:10
349,39001,Apple,F535D171-835C-439B-96BF-DFA93577AB3E,cgrimKjarEZ_nYw616RaPE:APA91bG2xgw4mVkcxouV7z7sAt1_64KYU4kjh-Wma4UmJ2LIkveodzBOAvhxpXHPd3_FrtKa7BCJORhsS5Q-ghGVDepQZuL5CK05Ol6kklOkNqV4gVhcV2A,1,2026-07-04 16:10:53,2026-07-04 16:10:53
350,39314,Apple,F1681D9B-C9AF-47A0-86D7-F1EC693E139B,dw7XXngQeE2RhvJczserXI:APA91bHAul_fSDAjIaF6OMySFmABfXF2u7F15D9ffYszPByRhOL_w8F6bgcvzwTCKvl9QluSFLOm-z9-Nsfwoa-Y5fqdz55uhswc0UcbFk_1rG_i52LrKyg,1,2026-07-04 16:18:46,2026-07-04 16:18:46
351,40634,Apple,45E178D0-C2B3-4CBD-8FF9-0C6AD520B93A,de2yEJHD5UH-uAvPc-uxU9:APA91bESQKFSj6qalMECB9LCjHWy98wFeMh-tEHIYeFA17jqHpRQRF17iMkkwrFvqMyTdxbZBJkN885duDX6smvXt1ZGsEiqw1QMPSCGVyBNWaex49F5poI,1,2026-07-06 10:50:13,2026-07-06 10:50:13
352,39314,Android,CP31.260618.005,eAEKn6IiTjeE1K5NG3br2U:APA91bHoSZODTU9kxII0RMm3I2Sr7w52EC5C9HQkKfRIEIN8KHh2XHTuT9zaIAKPYiCdbbPVQuKU-qXyCgGQt1urRqo7PWhGTjG9uXshKTZZayIUxI7nidI,1,2026-07-06 16:40:41,2026-07-11 12:13:18
353,39001,Apple,BD5E99FD-C0AC-4424-8674-9BE57FAF7139,cIOl-uJ9qkHDkxlIGRA80K:APA91bGABfGs-Wu5Svpmb57qjuE57HhMj7XXHC0OVxOKzL6Z8-vFtChjRzPPV6FK_L-hLSojd-KmokXAMLPPoHysZrn_yajfFAyu0wOmHaNFhuDXcYuDC3s,1,2026-07-07 15:55:22,2026-07-07 15:55:22
354,39001,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-07 16:00:15,2026-07-07 16:00:15
355,40652,Apple,BD5E99FD-C0AC-4424-8674-9BE57FAF7139,cIOl-uJ9qkHDkxlIGRA80K:APA91bGABfGs-Wu5Svpmb57qjuE57HhMj7XXHC0OVxOKzL6Z8-vFtChjRzPPV6FK_L-hLSojd-KmokXAMLPPoHysZrn_yajfFAyu0wOmHaNFhuDXcYuDC3s,1,2026-07-07 16:34:14,2026-07-07 16:34:14
356,39239,Android,CP31.260618.005,eHFEaigLQo6dtv7iQWUQu5:APA91bFwRQJt1_OuX-ntSjRnoe6fx8u5OF5FXO7gqr88KpMXNH_FndIJkxmgfvSi75RY5mCYaPHwrxpR5_AsSu-lVEMrs-RwAqKgfvoCULhwDpuEm08YHAI,1,2026-07-07 16:39:08,2026-07-07 16:39:08
357,40655,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-07 18:27:58,2026-07-07 18:27:58
358,40655,Apple,BD5E99FD-C0AC-4424-8674-9BE57FAF7139,cIOl-uJ9qkHDkxlIGRA80K:APA91bGABfGs-Wu5Svpmb57qjuE57HhMj7XXHC0OVxOKzL6Z8-vFtChjRzPPV6FK_L-hLSojd-KmokXAMLPPoHysZrn_yajfFAyu0wOmHaNFhuDXcYuDC3s,1,2026-07-07 18:38:11,2026-07-07 18:38:11
359,39001,Apple,BA05E44E-5B80-4AE4-91A4-B434E315DB78,c4njyF7ickn2nv598mmsPg:APA91bHKY6GrOvgQWMIX6WCJVknjptQP1Hak8wgLgHCo6yITYypaWIsazO_ZEN_Sc3tAhhzb2nSwyRDMUq8e5gYoQKzedd646Egdw8W-aAI9G76D17aIA4M,1,2026-07-08 11:05:43,2026-07-08 11:05:43
360,40656,Apple,BA05E44E-5B80-4AE4-91A4-B434E315DB78,c4njyF7ickn2nv598mmsPg:APA91bHKY6GrOvgQWMIX6WCJVknjptQP1Hak8wgLgHCo6yITYypaWIsazO_ZEN_Sc3tAhhzb2nSwyRDMUq8e5gYoQKzedd646Egdw8W-aAI9G76D17aIA4M,1,2026-07-08 11:10:27,2026-07-08 11:10:27
361,40657,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-08 11:29:49,2026-07-08 11:29:49
362,40660,Android,CP31.260618.005,eE1lssBnR3evYcm320e0sH:APA91bGTpduxW9EQIRLf6yXvEDETWxa5lW7KOpPqEp49GYUnZQqtwqM6M55SLK20JhbZSnZi2_ltXBAcZyEG6Otvm_SyxzTuPqZEdl2G-_mZboeLwb8xYaM,1,2026-07-08 15:43:07,2026-07-11 10:32:49
363,40661,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-08 16:23:42,2026-07-08 16:23:42
364,40663,Android,BP4A.251205.006,c_iRew0PRZyBu-krVE-fwM:APA91bEnwhwyK3FM5tSnWFX5UuvW4T19CtsoUrTKx13fCLlAjDRcHeM65orUCG6jebP9qdA0yot_A4B0U8cBKBlSLQULbISwAkmEVIeU7cZ_kJ5vP4qZLOg,1,2026-07-08 18:12:26,2026-07-08 18:12:26
365,40668,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 11:16:53,2026-07-10 11:16:53
366,40669,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 12:49:11,2026-07-10 12:49:11
367,40670,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 13:05:52,2026-07-10 13:05:52
368,40671,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 13:29:40,2026-07-10 13:29:40
369,40672,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 13:38:40,2026-07-10 13:38:40
370,40674,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 15:16:21,2026-07-10 15:16:21
371,40675,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 16:32:24,2026-07-10 16:32:24
372,40676,Android,BP4A.251205.006,cJUo37k2S0KtC_HolaLOTa:APA91bFWZhvNibcB6acaCtvb4NXEzVVPI3L5q1raXi3JC4VB-A_FE2DIVf4rhQrl1HKZVChS_8ClMdC4Ufiko58JSWhmYVAlz9Uem92cgvfOBy_lgb1suQU,1,2026-07-10 16:43:16,2026-07-10 16:43:16
373,40677,Apple,7E86CC03-6481-4FC5-ADED-4569D02C3084,fcSRjkTgF0QkoOgqxhDCDg:APA91bE76Zk0NEAIdHvKfRRB78piNokWwPig_3_dELcbqDMWgFFoDdg9uylOUeof9zEQ0a7Ei_p8_AZxjeiZ-smEgbjTzIEyQ6DiS_OJ1yq-JOGbQkfEL7U,1,2026-07-10 16:44:43,2026-07-10 16:44:43
374,39001,Apple,4AB30289-82CF-4281-B046-84A341658923,ePqizesGb08kqptpWA40ty:APA91bHpGwuvg8ntD66O_2gJKeedoHo_lE4cFVD9I3JaKgD6Hckf7IdNKcBuC3B_2_cvY4k5Ion3GMATMY_K0TwVN-eSoyXeHyAdST7zRH1nHVMqJ5hDmLE,1,2026-07-10 17:49:35,2026-07-10 17:49:35
375,40680,Android,CP31.260618.005,cCIjwVAnScyAQtCynIcDxy:APA91bFUNybA8PXO15A1bNLsK0NAcBeZa8llZEQyfeAR_5OI9VKDujHquFxpjTjdiVX_FRKJIKphO7JAIOrDW9IHrcrO4KTe4cVM4TRgiqlayx98LfQuXBo,1,2026-07-11 11:02:59,2026-07-11 11:02:59
376,40681,Android,CP31.260618.005,eAEKn6IiTjeE1K5NG3br2U:APA91bHoSZODTU9kxII0RMm3I2Sr7w52EC5C9HQkKfRIEIN8KHh2XHTuT9zaIAKPYiCdbbPVQuKU-qXyCgGQt1urRqo7PWhGTjG9uXshKTZZayIUxI7nidI,1,2026-07-11 12:02:14,2026-07-11 12:02:14
377,39001,Android,BE4B.251210.005,dVPx-uEwQmW6QAsn1gzeIB:APA91bEMAThmkUq9zwAdnRpsHvQ6KOI4Vhht0YEg3H5HGFpJDPxBVqsygutCLxA59t5uuvvivYkPNEPsryKEwFmGwAQX8lBgHXwLJxMTlMCEqsa-eIy70Q4,1,2026-07-11 15:18:30,2026-07-11 15:18:30
378,40683,Apple,4AB30289-82CF-4281-B046-84A341658923,ePqizesGb08kqptpWA40ty:APA91bHpGwuvg8ntD66O_2gJKeedoHo_lE4cFVD9I3JaKgD6Hckf7IdNKcBuC3B_2_cvY4k5Ion3GMATMY_K0TwVN-eSoyXeHyAdST7zRH1nHVMqJ5hDmLE,1,2026-07-13 10:35:15,2026-07-13 10:35:15
